device_id,hour_ts,e_hour_kwh,kwh_start,kwh_end,kwh_net,recon_dev_pct,hour_tags,temperature,humidity,rainfall,wx_tags,hour_of_day,day_of_week,is_weekend,is_holiday,lag_24,lag_168,rolling_mean_24,rolling_mean_168
a3c772d3fde52dbae832bi,2026-01-21 19:00:00+08:00,0.0499670749999996,0.0196,0.0232,0.003599999999999999,1287.9743055555448,HOURLY_RECON_GT_5PCT,26.1,59.0,0.0,WX_CLEANED,19,2,0,0,0.0605742666666661,0.040882083333333,0.014727697569444328,0.013963798263888801
a3c772d3fde52dbae832bi,2026-01-21 20:00:00+08:00,0.0500551499999996,0.0239,0.0299,0.005999999999999998,734.2524999999936,HOURLY_RECON_GT_5PCT,25.6,63.0,0.0,WX_CLEANED,20,2,0,0,0.060680975000000005,0.0409541083333333,0.014284954861110977,0.014017971130952293
a3c772d3fde52dbae832bi,2026-01-21 21:00:00+08:00,0.0,0.0331,0.0489,0.0158,100.0,HOURLY_RECON_GT_5PCT,25.1,64.0,0.0,WX_CLEANED,21,2,0,0,0.0,0.0,0.014284954861110977,0.014017971130952293
a3c772d3fde52dbae832bi,2026-01-21 22:00:00+08:00,0.0,0.052,0.0678,0.0158,100.0,HOURLY_RECON_GT_5PCT,25.0,65.0,0.0,WX_CLEANED,22,2,0,0,0.0,0.0,0.014284954861110977,0.014017971130952293
a3c772d3fde52dbae832bi,2026-01-21 23:00:00+08:00,0.0,0.0709,0.0867,0.015799999999999995,100.0,HOURLY_RECON_GT_5PCT,24.7,65.0,0.0,WX_CLEANED,23,2,0,0,0.0,0.0,0.014284954861110977,0.014017971130952293
a3c772d3fde52dbae832bi,2026-01-22 00:00:00+08:00,0.0,0.0899,0.1025,0.0126,100.0,HOURLY_RECON_GT_5PCT,24.4,66.0,0.0,WX_CLEANED,0,3,0,0,0.0,0.0,0.014284954861110977,0.014017971130952293
a3c772d3fde52dbae832bi,2026-01-22 01:00:00+08:00,0.0,0.1057,0.1214,0.015699999999999992,100.0,HOURLY_RECON_GT_5PCT,24.1,66.0,0.0,WX_CLEANED,1,3,0,0,0.0,0.0,0.014284954861110977,0.014017971130952293
a3c772d3fde52dbae832bi,2026-01-22 02:00:00+08:00,0.0,0.1246,0.1404,0.015799999999999995,100.0,HOURLY_RECON_GT_5PCT,23.8,66.0,0.0,WX_CLEANED,2,3,0,0,0.0,0.0,0.014284954861110977,0.014017971130952293
a3c772d3fde52dbae832bi,2026-01-22 03:00:00+08:00,0.0,0.1435,0.1593,0.01580000000000001,100.0,HOURLY_RECON_GT_5PCT,23.7,65.0,0.0,WX_CLEANED,3,3,0,0,0.0,0.0,0.014284954861110977,0.014017971130952293
a3c772d3fde52dbae832bi,2026-01-22 04:00:00+08:00,0.0,0.1625,0.1782,0.015699999999999992,100.0,HOURLY_RECON_GT_5PCT,23.4,67.0,0.0,WX_CLEANED,4,3,0,0,0.0,0.0,0.014284954861110977,0.014017971130952293
a3c772d3fde52dbae832bi,2026-01-22 05:00:00+08:00,0.0,0.1792,0.1806,0.0014000000000000123,100.0,HOURLY_RECON_GT_5PCT,23.0,69.0,0.0,WX_CLEANED,5,3,0,0,0.0,0.0,0.014284954861110977,0.014017971130952293
a3c772d3fde52dbae832bi,2026-01-22 06:00:00+08:00,0.0,0.182,0.1916,0.009599999999999997,100.0,HOURLY_RECON_GT_5PCT,22.8,72.0,0.0,WX_CLEANED,6,3,0,0,0.0,0.0,0.014284954861110977,0.014017971130952293
a3c772d3fde52dbae832bi,2026-01-22 07:00:00+08:00,0.0,0.1935,0.2083,0.014800000000000008,100.0,HOURLY_RECON_GT_5PCT,22.8,72.0,0.0,WX_CLEANED,7,3,0,0,0.0,0.0,0.014284954861110977,0.014017971130952293
a3c772d3fde52dbae832bi,2026-01-22 08:00:00+08:00,0.0,0.2114,0.2298,0.0184,100.0,HOURLY_RECON_GT_5PCT,24.1,62.0,0.0,WX_CLEANED,8,3,0,0,0.0,0.0,0.014284954861110977,0.014017971130952293
a3c772d3fde52dbae832bi,2026-01-22 09:00:00+08:00,0.0,0.2333,0.2498,0.016499999999999987,100.0,HOURLY_RECON_GT_5PCT,25.1,57.0,0.0,WX_CLEANED,9,3,0,0,0.0,0.0,0.014284954861110977,0.014017971130952293
a3c772d3fde52dbae832bi,2026-01-22 10:00:00+08:00,0.0,0.2529,0.266,0.0131,100.0,HOURLY_RECON_GT_5PCT,26.7,52.0,0.0,WX_CLEANED,10,3,0,0,0.0,0.0,0.014284954861110977,0.014017971130952293
a3c772d3fde52dbae832bi,2026-01-22 11:00:00+08:00,0.0,0.2687,0.2815,0.012799999999999978,100.0,HOURLY_RECON_GT_5PCT,28.7,45.0,0.0,WX_CLEANED,11,3,0,0,0.0,0.0,0.014284954861110977,0.014017971130952293
a3c772d3fde52dbae832bi,2026-01-22 12:00:00+08:00,0.0049715416666663,0.285,0.2997,0.014700000000000046,66.17998866213412,HOURLY_RECON_GT_5PCT,30.2,38.0,0.0,WX_CLEANED,12,3,0,0,0.0060269916666663,0.0040676166666663,0.014240977777777645,0.014023351636904673
a3c772d3fde52dbae832bi,2026-01-22 13:00:00+08:00,0.0228144083333333,0.3028,0.3131,0.010299999999999976,121.49911003236265,HOURLY_RECON_GT_5PCT,30.0,40.0,0.1,WX_CLEANED,13,3,0,0,0.0276574999999996,0.0186662666666665,0.01403918229166655,0.014048042956349118
a3c772d3fde52dbae832bi,2026-01-22 14:00:00+08:00,0.0232103333333331,0.3149,0.3225,0.007599999999999996,205.39912280701466,HOURLY_RECON_GT_5PCT,29.7,40.0,0.1,WX_CLEANED,14,3,0,0,0.0281374999999996,0.018990241666666602,0.013833883680555445,0.014073162549603084
a3c772d3fde52dbae832bi,2026-01-22 15:00:00+08:00,0.0270046666666661,0.3237,0.33,0.006300000000000028,328.6455026454918,HOURLY_RECON_GT_5PCT,29.6,39.0,0.0,WX_CLEANED,15,3,0,0,0.0327373583333333,0.0220946666666663,0.013595021527777647,0.014102388740079276
a3c772d3fde52dbae832bi,2026-01-22 16:00:00+08:00,0.04817066666666629,0.0021,0.0102,0.008100000000000001,494.69958847736154,HOURLY_RECON_GT_5PCT,28.5,45.0,0.0,WX_CLEANED,16,3,0,0,0.0486546666666663,0.0394122583333333,0.013574854861110978,0.014154522123015783
a3c772d3fde52dbae832bi,2026-01-22 17:00:00+08:00,0.0497204999999996,0.0109,0.0146,0.0037,1243.7972972972864,HOURLY_RECON_GT_5PCT,27.2,50.0,0.0,WX_CLEANED,17,3,0,0,0.0497204999999996,0.0406803416666663,0.013574854861110978,0.014208332589285621
a3c772d3fde52dbae832bi,2026-01-22 18:00:00+08:00,0.0498821749999996,0.0153,0.0189,0.0036000000000000008,1285.6159722222108,HOURLY_RECON_GT_5PCT,26.0,54.0,0.0,WX_CLEANED,18,3,0,0,0.0498821749999996,0.040812566666666404,0.013574854861110978,0.01426231835317451
a3c772d3fde52dbae832bi,2026-01-22 19:00:00+08:00,0.0499670749999996,0.0196,0.0232,0.003599999999999999,1287.9743055555448,HOURLY_RECON_GT_5PCT,25.1,57.0,0.0,WX_CLEANED,19,3,0,0,0.0499670749999996,0.040882083333333,0.01357485486111098,0.014316395684523716
a3c772d3fde52dbae832bi,2026-01-22 20:00:00+08:00,0.0500551499999996,0.0239,0.0299,0.005999999999999998,734.2524999999936,HOURLY_RECON_GT_5PCT,24.6,60.0,0.0,WX_CLEANED,20,3,0,0,0.0500551499999996,0.0409541083333333,0.013574854861110978,0.014370568551587207
a3c772d3fde52dbae832bi,2026-01-22 21:00:00+08:00,0.0,0.0331,0.0489,0.0158,100.0,HOURLY_RECON_GT_5PCT,24.5,60.0,0.0,WX_CLEANED,21,3,0,0,0.0,0.0,0.013574854861110978,0.014370568551587207
a3c772d3fde52dbae832bi,2026-01-22 22:00:00+08:00,0.0,0.052,0.0678,0.0158,100.0,HOURLY_RECON_GT_5PCT,24.4,61.0,0.0,WX_CLEANED,22,3,0,0,0.0,0.0,0.013574854861110978,0.014370568551587207
a3c772d3fde52dbae832bi,2026-01-22 23:00:00+08:00,0.0,0.0709,0.0867,0.015799999999999995,100.0,HOURLY_RECON_GT_5PCT,24.1,62.0,0.0,WX_CLEANED,23,3,0,0,0.0,0.0,0.013574854861110978,0.014370568551587207
a3c772d3fde52dbae832bi,2026-01-23 00:00:00+08:00,0.0,0.0899,0.1025,0.0126,100.0,HOURLY_RECON_GT_5PCT,23.8,64.0,0.0,WX_CLEANED,0,4,0,0,0.0,0.0,0.013574854861110978,0.014370568551587207
a3c772d3fde52dbae832bi,2026-01-23 01:00:00+08:00,0.0,0.1057,0.1214,0.015699999999999992,100.0,HOURLY_RECON_GT_5PCT,23.7,65.0,0.0,WX_CLEANED,1,4,0,0,0.0,0.0,0.013574854861110978,0.014370568551587207
a3c772d3fde52dbae832bi,2026-01-23 02:00:00+08:00,0.0,0.1246,0.1404,0.015799999999999995,100.0,HOURLY_RECON_GT_5PCT,23.9,64.0,0.0,WX_CLEANED,2,4,0,0,0.0,0.0,0.013574854861110978,0.014370568551587207
a3c772d3fde52dbae832bi,2026-01-23 03:00:00+08:00,0.0,0.1435,0.1593,0.01580000000000001,100.0,HOURLY_RECON_GT_5PCT,23.8,64.0,0.0,WX_CLEANED,3,4,0,0,0.0,0.0,0.013574854861110978,0.014370568551587207
a3c772d3fde52dbae832bi,2026-01-23 04:00:00+08:00,0.0,0.1625,0.1782,0.015699999999999992,100.0,HOURLY_RECON_GT_5PCT,23.3,68.0,0.0,WX_CLEANED,4,4,0,0,0.0,0.0,0.013574854861110978,0.014370568551587207
a3c772d3fde52dbae832bi,2026-01-23 05:00:00+08:00,0.0,0.1792,0.1806,0.0014000000000000123,100.0,HOURLY_RECON_GT_5PCT,22.9,70.0,0.0,WX_CLEANED,5,4,0,0,0.0,0.0,0.013574854861110978,0.014370568551587207
a3c772d3fde52dbae832bi,2026-01-23 06:00:00+08:00,0.0,0.182,0.1916,0.009599999999999997,100.0,HOURLY_RECON_GT_5PCT,22.6,72.0,0.0,WX_CLEANED,6,4,0,0,0.0,0.0,0.013574854861110978,0.014370568551587207
a3c772d3fde52dbae832bi,2026-01-23 07:00:00+08:00,0.0,0.1935,0.2083,0.014800000000000008,100.0,HOURLY_RECON_GT_5PCT,22.8,72.0,0.0,WX_CLEANED,7,4,0,0,0.0,0.0,0.013574854861110978,0.014370568551587207
a3c772d3fde52dbae832bi,2026-01-23 08:00:00+08:00,0.0,0.2114,0.2298,0.0184,100.0,HOURLY_RECON_GT_5PCT,24.0,65.0,0.0,WX_CLEANED,8,4,0,0,0.0,0.0,0.013574854861110978,0.014370568551587207
a3c772d3fde52dbae832bi,2026-01-23 09:00:00+08:00,0.0,0.2333,0.2498,0.016499999999999987,100.0,HOURLY_RECON_GT_5PCT,25.2,58.0,0.0,WX_CLEANED,9,4,0,0,0.0,0.0,0.013574854861110978,0.014370568551587207
a3c772d3fde52dbae832bi,2026-01-23 10:00:00+08:00,0.0,0.2529,0.266,0.0131,100.0,HOURLY_RECON_GT_5PCT,26.8,51.0,0.0,WX_CLEANED,10,4,0,0,0.0,0.0,0.013574854861110978,0.014370568551587207
a3c772d3fde52dbae832bi,2026-01-23 11:00:00+08:00,0.0,0.2687,0.2815,0.012799999999999978,100.0,HOURLY_RECON_GT_5PCT,28.1,45.0,0.0,WX_CLEANED,11,4,0,0,0.0,0.0,0.013574854861110978,0.014370568551587207
a3c772d3fde52dbae832bi,2026-01-23 12:00:00+08:00,0.0049715416666663,0.285,0.2997,0.014700000000000046,66.17998866213412,HOURLY_RECON_GT_5PCT,29.0,41.0,0.0,WX_CLEANED,12,4,0,0,0.0049715416666663,0.0040676166666663,0.013574854861110978,0.014375949057539588
a3c772d3fde52dbae832bi,2026-01-23 13:00:00+08:00,0.0228144083333333,0.3028,0.3131,0.010299999999999976,121.49911003236265,HOURLY_RECON_GT_5PCT,30.0,36.0,0.0,WX_CLEANED,13,4,0,0,0.0228144083333333,0.0186662666666665,0.013574854861110978,0.014400640376984034
a3c772d3fde52dbae832bi,2026-01-23 14:00:00+08:00,0.0232103333333331,0.3149,0.3225,0.007599999999999996,205.39912280701466,HOURLY_RECON_GT_5PCT,30.0,36.0,0.0,WX_CLEANED,14,4,0,0,0.0232103333333331,0.018990241666666602,0.013574854861110978,0.014425759970237999
a3c772d3fde52dbae832bi,2026-01-23 15:00:00+08:00,0.0270046666666661,0.3237,0.33,0.006300000000000028,328.6455026454918,HOURLY_RECON_GT_5PCT,29.8,37.0,0.0,WX_CLEANED,15,4,0,0,0.0270046666666661,0.0220946666666663,0.013574854861110978,0.014454986160714188
a3c772d3fde52dbae832bi,2026-01-23 16:00:00+08:00,0.056515175,0.0027,0.013,0.0103,448.69101941747573,HOURLY_RECON_GT_5PCT,29.5,37.0,0.0,WX_CLEANED,16,4,0,0,0.04817066666666629,0.047756124999999594,0.013922542708333216,0.014507123363095144
a3c772d3fde52dbae832bi,2026-01-23 17:00:00+08:00,0.05876145,0.0139,0.0186,0.004699999999999999,1150.2436170212768,HOURLY_RECON_GT_5PCT,27.9,45.0,0.0,WX_CLEANED,17,4,0,0,0.0497204999999996,0.0497204999999996,0.014299248958333233,0.014560938541666573
a3c772d3fde52dbae832bi,2026-01-23 18:00:00+08:00,0.0589524916666663,0.0195,0.024,0.0045000000000000005,1210.055370370362,HOURLY_RECON_GT_5PCT,26.4,51.0,0.0,WX_CLEANED,18,4,0,0,0.0498821749999996,0.0498821749999996,0.014677178819444347,0.014614928521825306
a3c772d3fde52dbae832bi,2026-01-23 19:00:00+08:00,0.0590528583333328,0.0249,0.0295,0.0046,1183.757789855061,HOURLY_RECON_GT_5PCT,25.5,55.0,0.0,WX_CLEANED,19,4,0,0,0.0499670749999996,0.0499670749999996,0.015055753124999897,0.014669010565476098
a3c772d3fde52dbae832bi,2026-01-23 20:00:00+08:00,0.0591568999999999,0.0304,0.0374,0.007000000000000003,745.0985714285697,HOURLY_RECON_GT_5PCT,25.0,59.0,0.0,WX_CLEANED,20,4,0,0,0.0500551499999996,0.0500551499999996,0.015434992708333243,0.014723187648809432
a3c772d3fde52dbae832bi,2026-01-23 21:00:00+08:00,0.0,0.0408,0.0578,0.016999999999999994,100.0,HOURLY_RECON_GT_5PCT,24.6,61.0,0.0,WX_CLEANED,21,4,0,0,0.0,0.0,0.015434992708333243,0.014723187648809432
a3c772d3fde52dbae832bi,2026-01-23 22:00:00+08:00,0.0,0.0612,0.0782,0.017000000000000008,100.0,HOURLY_RECON_GT_5PCT,24.1,62.0,0.0,WX_CLEANED,22,4,0,0,0.0,0.0,0.015434992708333243,0.014723187648809432
a3c772d3fde52dbae832bi,2026-01-23 23:00:00+08:00,0.0,0.0816,0.0986,0.016999999999999987,100.0,HOURLY_RECON_GT_5PCT,24.0,62.0,0.0,WX_CLEANED,23,4,0,0,0.0,0.0,0.015434992708333243,0.014723187648809432
a3c772d3fde52dbae832bi,2026-01-24 00:00:00+08:00,0.0,0.1019,0.1155,0.013600000000000001,100.0,HOURLY_RECON_GT_5PCT,23.6,63.0,0.0,WX_CLEANED,0,5,1,0,0.0,0.0,0.015434992708333243,0.014723187648809432
a3c772d3fde52dbae832bi,2026-01-24 01:00:00+08:00,0.0,0.1189,0.1359,0.016999999999999987,100.0,HOURLY_RECON_GT_5PCT,23.5,64.0,0.0,WX_CLEANED,1,5,1,0,0.0,0.0,0.015434992708333243,0.014723187648809432
a3c772d3fde52dbae832bi,2026-01-24 02:00:00+08:00,0.0,0.1393,0.1563,0.016999999999999987,100.0,HOURLY_RECON_GT_5PCT,23.5,67.0,0.0,WX_CLEANED,2,5,1,0,0.0,0.0,0.015434992708333243,0.014723187648809432
a3c772d3fde52dbae832bi,2026-01-24 03:00:00+08:00,0.0,0.1597,0.1766,0.0169,100.0,HOURLY_RECON_GT_5PCT,23.0,70.0,0.0,WX_CLEANED,3,5,1,0,0.0,0.0,0.015434992708333243,0.014723187648809432
a3c772d3fde52dbae832bi,2026-01-24 04:00:00+08:00,0.0,0.18,0.197,0.017000000000000015,100.0,HOURLY_RECON_GT_5PCT,22.8,70.0,0.0,WX_CLEANED,4,5,1,0,0.0,0.0,0.015434992708333243,0.014723187648809432
a3c772d3fde52dbae832bi,2026-01-24 05:00:00+08:00,0.0,0.1982,0.2,0.0018000000000000238,100.0,HOURLY_RECON_GT_5PCT,22.4,73.0,0.0,WX_CLEANED,5,5,1,0,0.0,0.0,0.015434992708333243,0.014723187648809432
a3c772d3fde52dbae832bi,2026-01-24 06:00:00+08:00,0.0,0.2017,0.214,0.012300000000000005,100.0,HOURLY_RECON_GT_5PCT,22.4,74.0,0.0,WX_CLEANED,6,5,1,0,0.0,0.0,0.015434992708333243,0.014723187648809432
a3c772d3fde52dbae832bi,2026-01-24 07:00:00+08:00,0.0,0.2164,0.2353,0.0189,100.0,HOURLY_RECON_GT_5PCT,22.4,74.0,0.0,WX_CLEANED,7,5,1,0,0.0,0.0,0.015434992708333243,0.014723187648809432
a3c772d3fde52dbae832bi,2026-01-24 08:00:00+08:00,0.0,0.2392,0.2625,0.023300000000000015,100.0,HOURLY_RECON_GT_5PCT,23.5,67.0,0.0,WX_CLEANED,8,5,1,0,0.0,0.0,0.015434992708333243,0.014723187648809432
a3c772d3fde52dbae832bi,2026-01-24 09:00:00+08:00,0.0,0.2671,0.288,0.020899999999999974,100.0,HOURLY_RECON_GT_5PCT,25.1,59.0,0.0,WX_CLEANED,9,5,1,0,0.0,0.0,0.015434992708333243,0.014723187648809432
a3c772d3fde52dbae832bi,2026-01-24 10:00:00+08:00,0.0,0.2919,0.3086,0.016699999999999993,100.0,HOURLY_RECON_GT_5PCT,27.0,51.0,0.0,WX_CLEANED,10,5,1,0,0.0,0.0,0.015434992708333243,0.014723187648809432
a3c772d3fde52dbae832bi,2026-01-24 11:00:00+08:00,0.0,0.312,0.3283,0.01629999999999998,100.0,HOURLY_RECON_GT_5PCT,28.2,45.0,0.0,WX_CLEANED,11,5,1,0,0.0,0.0,0.015434992708333243,0.014723187648809432
a3c772d3fde52dbae832bi,2026-01-24 12:00:00+08:00,0.0058755583333331,0.3328,0.3514,0.018600000000000005,68.41097670251021,HOURLY_RECON_GT_5PCT,28.5,46.0,0.0,WX_CLEANED,12,5,1,0,0.0049715416666663,0.0049715416666663,0.01547266006944436,0.014728568700396738
a3c772d3fde52dbae832bi,2026-01-24 13:00:00+08:00,0.026962833333332898,0.3554,0.3686,0.01319999999999999,104.26388888888576,HOURLY_RECON_GT_5PCT,29.2,43.0,0.0,WX_CLEANED,13,5,1,0,0.0228144083333333,0.0228144083333333,0.015645511111111007,0.014753261706349113
a3c772d3fde52dbae832bi,2026-01-24 14:00:00+08:00,0.0274307249999996,0.3707,0.3804,0.009700000000000042,182.79097938143795,HOURLY_RECON_GT_5PCT,29.2,43.0,0.0,WX_CLEANED,14,5,1,0,0.0232103333333331,0.0232103333333331,0.015821360763888778,0.014778383085317365
a3c772d3fde52dbae832bi,2026-01-24 15:00:00+08:00,0.0319150583333328,0.382,0.39,0.008000000000000007,298.93822916665965,HOURLY_RECON_GT_5PCT,29.1,44.0,0.1,WX_CLEANED,15,5,1,0,0.0270046666666661,0.0270046666666661,0.016025960416666558,0.014807611607142763
a3c772d3fde52dbae832bi,2026-01-24 16:00:00+08:00,0.06945655,0.0036,0.0173,0.0137,406.98211678832115,HOURLY_RECON_GT_5PCT,28.8,45.0,0.0,WX_CLEANED,16,5,1,0,0.056515175,0.0648683916666663,0.016565184374999892,0.014834922073412608
a3c772d3fde52dbae832bi,2026-01-24 17:00:00+08:00,0.0723337333333331,0.0186,0.0248,0.006200000000000001,1066.673118279566,HOURLY_RECON_GT_5PCT,27.6,49.0,0.0,WX_CLEANED,17,5,1,0,0.05876145,0.0678118083333333,0.017130696180555436,0.014861838293650701
a3c772d3fde52dbae832bi,2026-01-24 18:00:00+08:00,0.0725688166666666,0.026,0.0321,0.006099999999999998,1089.6527322404368,HOURLY_RECON_GT_5PCT,26.4,54.0,0.0,WX_CLEANED,18,5,1,0,0.0589524916666663,0.0680322083333331,0.01769804305555545,0.014888841914682451
a3c772d3fde52dbae832bi,2026-01-24 19:00:00+08:00,0.0726923833333331,0.0333,0.0393,0.005999999999999998,1111.5397222222186,HOURLY_RECON_GT_5PCT,25.5,57.0,0.0,WX_CLEANED,19,5,1,0,0.0590528583333328,0.0681480416666666,0.018266356597222127,0.014915891567460225
a3c772d3fde52dbae832bi,2026-01-24 20:00:00+08:00,0.0728204666666666,0.0406,0.0491,0.0085,756.7113725490187,HOURLY_RECON_GT_5PCT,25.0,63.0,0.0,WX_CLEANED,20,5,1,0,0.0591568999999999,0.0682681416666663,0.018835671874999908,0.014942988740079276
a3c772d3fde52dbae832bi,2026-01-24 21:00:00+08:00,0.0,0.0528,0.0712,0.0184,100.0,HOURLY_RECON_GT_5PCT,24.8,64.0,0.0,WX_CLEANED,21,5,1,0,0.0,0.0,0.018835671874999908,0.014942988740079276
a3c772d3fde52dbae832bi,2026-01-24 22:00:00+08:00,0.0,0.0749,0.0933,0.0184,100.0,HOURLY_RECON_GT_5PCT,24.5,65.0,0.0,WX_CLEANED,22,5,1,0,0.0,0.0,0.018835671874999908,0.014942988740079276
a3c772d3fde52dbae832bi,2026-01-24 23:00:00+08:00,0.0,0.097,0.1154,0.0184,100.0,HOURLY_RECON_GT_5PCT,24.2,67.0,0.0,WX_CLEANED,23,5,1,0,0.0,0.0,0.018835671874999908,0.014942988740079276
a3c772d3fde52dbae832bi,2026-01-25 00:00:00+08:00,0.0,0.1191,0.1339,0.014799999999999994,100.0,HOURLY_RECON_GT_5PCT,24.0,68.0,0.0,WX_CLEANED,0,6,1,0,0.0,0.0,0.018835671874999908,0.014942988740079276
a3c772d3fde52dbae832bi,2026-01-25 01:00:00+08:00,0.0,0.1376,0.156,0.0184,100.0,HOURLY_RECON_GT_5PCT,23.8,69.0,0.0,WX_CLEANED,1,6,1,0,0.0,0.0,0.018835671874999908,0.014942988740079276
a3c772d3fde52dbae832bi,2026-01-25 02:00:00+08:00,0.0,0.1597,0.1781,0.0184,100.0,HOURLY_RECON_GT_5PCT,23.6,71.0,0.0,WX_CLEANED,2,6,1,0,0.0,0.0,0.018835671874999908,0.014942988740079276
a3c772d3fde52dbae832bi,2026-01-25 03:00:00+08:00,0.0,0.1818,0.2002,0.0184,100.0,HOURLY_RECON_GT_5PCT,23.6,71.0,0.0,WX_CLEANED,3,6,1,0,0.0,0.0,0.018835671874999908,0.014942988740079276
a3c772d3fde52dbae832bi,2026-01-25 04:00:00+08:00,0.0,0.2039,0.2223,0.0184,100.0,HOURLY_RECON_GT_5PCT,23.2,73.0,0.0,WX_CLEANED,4,6,1,0,0.0,0.0,0.018835671874999908,0.014942988740079276
a3c772d3fde52dbae832bi,2026-01-25 05:00:00+08:00,0.0,0.2239,0.2263,0.0024000000000000132,100.0,HOURLY_RECON_GT_5PCT,22.9,74.0,0.0,WX_CLEANED,5,6,1,0,0.0,0.0,0.018835671874999908,0.014942988740079276
a3c772d3fde52dbae832bi,2026-01-25 06:00:00+08:00,0.0,0.2286,0.245,0.016399999999999998,100.0,HOURLY_RECON_GT_5PCT,22.5,77.0,0.0,WX_CLEANED,6,6,1,0,0.0,0.0,0.018835671874999908,0.014942988740079276
a3c772d3fde52dbae832bi,2026-01-25 07:00:00+08:00,0.0,0.2481,0.2734,0.02529999999999999,100.0,HOURLY_RECON_GT_5PCT,22.4,77.0,0.0,WX_CLEANED,7,6,1,0,0.0,0.0,0.018835671874999908,0.014942988740079276
a3c772d3fde52dbae832bi,2026-01-25 08:00:00+08:00,0.0,0.2787,0.3098,0.031100000000000017,100.0,HOURLY_RECON_GT_5PCT,23.6,72.0,0.0,WX_CLEANED,8,6,1,0,0.0,0.0,0.018835671874999908,0.014942988740079276
a3c772d3fde52dbae832bi,2026-01-25 09:00:00+08:00,0.0,0.3158,0.3437,0.02789999999999998,100.0,HOURLY_RECON_GT_5PCT,25.2,64.0,0.0,WX_CLEANED,9,6,1,0,0.0,0.0,0.018835671874999908,0.014942988740079276
a3c772d3fde52dbae832bi,2026-01-25 10:00:00+08:00,0.0,0.349,0.3714,0.02240000000000003,100.0,HOURLY_RECON_GT_5PCT,27.3,54.0,0.0,WX_CLEANED,10,6,1,0,0.0,0.0,0.018835671874999908,0.014942988740079276
a3c772d3fde52dbae832bi,2026-01-25 11:00:00+08:00,0.0,0.3758,0.3976,0.021799999999999986,100.0,HOURLY_RECON_GT_5PCT,28.5,49.0,0.0,WX_CLEANED,11,6,1,0,0.0,0.0,0.018835671874999908,0.014942988740079276
a3c772d3fde52dbae832bi,2026-01-25 12:00:00+08:00,0.007232683333333099,0.4037,0.4285,0.02479999999999999,70.8359543010762,HOURLY_RECON_GT_5PCT,29.5,46.0,0.0,WX_CLEANED,12,6,1,0,0.0058755583333331,0.0067804916666663,0.018892218749999908,0.014945680357142766
a3c772d3fde52dbae832bi,2026-01-25 13:00:00+08:00,0.0331905666666666,0.4337,0.4514,0.01770000000000005,87.51732580037576,HOURLY_RECON_GT_5PCT,30.1,44.0,0.0,WX_CLEANED,13,6,1,0,0.026962833333332898,0.0311156499999996,0.019151707638888814,0.014958031051587214
a3c772d3fde52dbae832bi,2026-01-25 14:00:00+08:00,0.0337665333333331,0.4543,0.4672,0.012900000000000023,161.7560723514189,HOURLY_RECON_GT_5PCT,29.7,45.0,0.0,WX_CLEANED,14,6,1,0,0.0274307249999996,0.0316555416666665,0.01941569965277771,0.014970596478174517
a3c772d3fde52dbae832bi,2026-01-25 15:00:00+08:00,0.0392865333333329,0.4694,0.48,0.010599999999999998,270.6276729559708,HOURLY_RECON_GT_5PCT,29.5,48.0,0.0,WX_CLEANED,15,6,1,0,0.0319150583333328,0.036830583333333,0.01972284444444438,0.014985215228174515
a3c772d3fde52dbae832bi,2026-01-25 16:00:00+08:00,0.0617266999999996,0.003,0.0144,0.0114,441.46228070175084,HOURLY_RECON_GT_5PCT,29.2,48.0,0.0,WX_CLEANED,16,6,1,0,0.06945655,0.0448286833333333,0.01940076736111103,0.015085798660714194
a3c772d3fde52dbae832bi,2026-01-25 17:00:00+08:00,0.0632844749999996,0.0154,0.0206,0.0052,1117.0091346153772,HOURLY_RECON_GT_5PCT,28.5,50.0,0.0,WX_CLEANED,17,6,1,0,0.0723337333333331,0.045200775,0.019023714930555467,0.015193439732142766
a3c772d3fde52dbae832bi,2026-01-25 18:00:00+08:00,0.06349019999999961,0.0216,0.0267,0.0051,1144.9058823529335,HOURLY_RECON_GT_5PCT,27.1,56.0,0.0,WX_CLEANED,18,6,1,0,0.0725688166666666,0.045347675,0.01864543923611101,0.015301430952380856
a3c772d3fde52dbae832bi,2026-01-25 19:00:00+08:00,0.0635982999999996,0.0277,0.0327,0.005000000000000001,1171.9659999999915,HOURLY_RECON_GT_5PCT,26.1,60.0,0.0,WX_CLEANED,19,6,1,0,0.0726923833333331,0.045424925000000005,0.018266519097222114,0.015409605803571333
a3c772d3fde52dbae832bi,2026-01-25 20:00:00+08:00,0.0637103249999996,0.0337,0.0413,0.007600000000000003,738.2937499999944,HOURLY_RECON_GT_5PCT,26.0,61.0,0.0,WX_CLEANED,20,6,1,0,0.0728204666666666,0.045505025,0.017886929861110987,0.015517970684523711
a3c772d3fde52dbae832bi,2026-01-25 21:00:00+08:00,0.0,0.0448,0.0623,0.0175,100.0,HOURLY_RECON_GT_5PCT,25.5,62.0,0.0,WX_CLEANED,21,6,1,0,0.0,0.0,0.017886929861110987,0.015517970684523711
a3c772d3fde52dbae832bi,2026-01-25 22:00:00+08:00,0.0,0.0658,0.0833,0.0175,100.0,HOURLY_RECON_GT_5PCT,25.2,64.0,0.0,WX_CLEANED,22,6,1,0,0.0,0.0,0.017886929861110987,0.015517970684523711
